JDHEL V-C s1 HELCOR AIRMASS
2461219.4823994 99.99999 9.99999 -0.0003633 1.2185
2461219.4825544 99.99999 9.99999 -0.0003633 1.2189
2461219.4831175 -2.49067 0.02633 -0.0003633 1.2203
2461219.4835243 99.99999 9.99999 -0.0003633 1.2213
2461219.4836015 99.99999 9.99999 -0.0003634 1.2215
2461219.4837743 99.99999 9.99999 -0.0003634 1.2220
2461219.4840864 99.99999 9.99999 -0.0003634 1.2228
2461219.4842523 99.99999 9.99999 -0.0003634 1.2232
2461219.4843298 99.99999 9.99999 -0.0003634 1.2234
2461219.4844083 -2.21494 0.01916 -0.0003634 1.2236
2461219.4845639 99.99999 9.99999 -0.0003634 1.2240
2461219.4847390 -2.28395 0.02002 -0.0003634 1.2244
2461219.4848936 99.99999 9.99999 -0.0003634 1.2248
2461219.4850498 99.99999 9.99999 -0.0003634 1.2252
2461219.4852113 99.99999 9.99999 -0.0003634 1.2256
2461219.4852891 -1.95446 0.01864 -0.0003634 1.2258
2461219.4853662 -2.20632 0.02028 -0.0003634 1.2260
2461219.4854444 99.99999 9.99999 -0.0003634 1.2262
2461219.4855217 -2.22034 0.02305 -0.0003634 1.2264
2461219.4856968 -2.41299 0.02056 -0.0003634 1.2268
2461219.4857742 99.99999 9.99999 -0.0003634 1.2270
2461219.4858509 99.99999 9.99999 -0.0003634 1.2272
2461219.4859298 99.99999 9.99999 -0.0003634 1.2274
2461219.4860066 99.99999 9.99999 -0.0003634 1.2276
2461219.4867363 -2.30373 0.02195 -0.0003634 1.2295
2461219.4868132 99.99999 9.99999 -0.0003634 1.2297
2461219.4869687 -2.32737 0.02185 -0.0003635 1.2301
2461219.4871395 99.99999 9.99999 -0.0003635 1.2305
2461219.4872173 -2.53227 0.02774 -0.0003635 1.2307
2461219.4872943 99.99999 9.99999 -0.0003635 1.2309
2461219.4873714 99.99999 9.99999 -0.0003635 1.2311
2461219.4878605 99.99999 9.99999 -0.0003635 1.2324
2461219.4879380 99.99999 9.99999 -0.0003635 1.2326
2461219.4888876 -2.27966 0.02386 -0.0003635 1.2351
2461219.4894531 99.99999 9.99999 -0.0003635 1.2366
2461219.4896135 -2.29153 0.02141 -0.0003635 1.2370
2461219.4900926 99.99999 9.99999 -0.0003635 1.2382
2461219.4902464 99.99999 9.99999 -0.0003636 1.2387
2461219.4903232 99.99999 9.99999 -0.0003636 1.2389
2461219.4907251 -2.21316 0.01960 -0.0003636 1.2399
2461219.4908017 -2.28644 0.02693 -0.0003636 1.2401
2461219.4908799 99.99999 9.99999 -0.0003636 1.2403
2461219.4915214 99.99999 9.99999 -0.0003636 1.2420
2461219.4916771 -2.53138 0.02614 -0.0003636 1.2425
2461219.4918330 99.99999 9.99999 -0.0003636 1.2429
2461219.4920824 -2.26082 0.02259 -0.0003636 1.2435
2461219.4921593 99.99999 9.99999 -0.0003636 1.2437
2461219.4923152 99.99999 9.99999 -0.0003636 1.2442
2461219.4925670 99.99999 9.99999 -0.0003636 1.2448
2461219.4929399 -2.34831 0.02416 -0.0003636 1.2458
2461219.4930949 -2.60957 0.02600 -0.0003636 1.2463
2461219.4931726 99.99999 9.99999 -0.0003636 1.2465
2461219.4934158 -2.25582 0.01929 -0.0003636 1.2471
2461219.4934941 -2.46699 0.02472 -0.0003637 1.2473
2461219.4937275 99.99999 9.99999 -0.0003637 1.2480
2461219.4939767 99.99999 9.99999 -0.0003637 1.2486
2461219.4940545 99.99999 9.99999 -0.0003637 1.2488
2461219.4941322 99.99999 9.99999 -0.0003637 1.2491
2461219.4944610 -2.38494 0.02222 -0.0003637 1.2500
2461219.4946162 99.99999 9.99999 -0.0003637 1.2504
2461219.4946933 99.99999 9.99999 -0.0003637 1.2506
2461219.4949437 99.99999 9.99999 -0.0003637 1.2513
2461219.4950209 99.99999 9.99999 -0.0003637 1.2515
2461219.4950983 99.99999 9.99999 -0.0003637 1.2517
2461219.4951759 99.99999 9.99999 -0.0003637 1.2519
2461219.4953464 99.99999 9.99999 -0.0003637 1.2524
2461219.4955814 -2.11560 0.01977 -0.0003637 1.2530
2461219.4961435 99.99999 9.99999 -0.0003637 1.2546
2461219.4967849 99.99999 9.99999 -0.0003638 1.2563
2461219.4972571 99.99999 9.99999 -0.0003638 1.2576
2461219.4974110 99.99999 9.99999 -0.0003638 1.2581
2461219.4975663 99.99999 9.99999 -0.0003638 1.2585
